2theta_deg,I
1.9600326752620073e-09,26319.764
1.9603412457603274e-09,26309.068
1.960649816258647e-09,26304.014
1.960958386756967e-09,26295.7
1.9612669572552864e-09,26286.021
1.9615755277536065e-09,26277.592
1.9618840982519266e-09,26266.621
1.9621926687502467e-09,26260.703
1.9625012392485663e-09,26253.75
1.962809809746886e-09,26248.775
1.9631183802452057e-09,26238.012
1.9634269507435257e-09,26231.348
1.9637355212418454e-09,26218.922
1.964044091740166e-09,26211.227
1.9643526622384856e-09,26205.605
1.9646612327368052e-09,26197.648
1.964969803235125e-09,26188.965
1.965278373733445e-09,26185.734
1.9655869442317647e-09,26187.102
1.9658955147300847e-09,26181.746
1.9662040852284044e-09,26180.48
1.9665126557267245e-09,26178.066
1.966821226225044e-09,26175.672
1.9671297967233642e-09,26171.94
1.967438367221684e-09,26170.25
1.9677469377200044e-09,26166.826
1.9680555082183237e-09,26160.523
1.9683640787166437e-09,26157.182
1.9686726492149634e-09,26159.459
1.968981219713284e-09,26153.41
1.969289790211603e-09,26151.596
1.9695983607099232e-09,26151.164
1.969906931208243e-09,26152.592
1.970215501706563e-09,26152.053
1.9705240722048823e-09,26147.121
1.9708326427032028e-09,26150.4
1.9711412132015224e-09,26157.07
1.9714497836998425e-09,26161.494
1.971758354198162e-09,26164.605
1.9720669246964823e-09,26171.002
1.9723754951948015e-09,26177.621
1.972684065693122e-09,26189.463
1.9729926361914417e-09,26195.361
1.9733012066897618e-09,26196.275
1.973609777188081e-09,26198.406
1.973918347686401e-09,26202.506
1.9742269181847208e-09,26203.22
1.9745354886830413e-09,26207.299
1.9748440591813605e-09,26208.988
1.975152629679681e-09,26212.342
1.9754612001780003e-09,26215.518
1.9757697706763203e-09,26222.188
1.9760783411746404e-09,26238.861
1.9763869116729605e-09,26244.945
1.97669548217128e-09,26250.223
1.9770040526696e-09,26257.162
1.9773126231679195e-09,26263.717
1.9776211936662396e-09,26272.824
1.9779297641645597e-09,26277.678
1.9782383346628793e-09,26281.287
1.9785469051611994e-09,26286.732
1.978855475659519e-09,26293.861
1.979164046157839e-09,26295.03
1.979472616656159e-09,26302.242
1.9797811871544785e-09,26310.352
1.9800897576527986e-09,26314.275
1.9803983281511187e-09,26319.445
1.9807068986494384e-09,26323.488
1.981015469147758e-09,26333.541
1.9813240396460777e-09,26345.393
1.9816326101443978e-09,26353.828
1.981941180642718e-09,26359.682
1.982249751141038e-09,26372.234
1.982558321639357e-09,26383.4
1.9828668921376773e-09,26392.52
1.9831754626359974e-09,26402.068
1.983484033134317e-09,26409.54
1.983792603632637e-09,26416.902
1.9841011741309568e-09,26422.967
1.9844097446292764e-09,26429.621
1.9847183151275965e-09,26440.889
1.9850268856259166e-09,26451.387
1.9853354561242363e-09,26458.424
1.985644026622556e-09,26467.602
1.985952597120876e-09,26478.574
1.9862611676191957e-09,26493.025
1.9865697381175158e-09,26502.965
1.9868783086158354e-09,26516.771
1.9871868791141555e-09,26523.89
1.987495449612475e-09,26532.777
1.9878040201107953e-09,26546.457
1.988112590609115e-09,26555.047
1.9884211611074346e-09,26565.863
1.9887297316057547e-09,26574.75
1.9890383021040748e-09,26584.352
1.9893468726023945e-09,26597.111
1.989655443100714e-09,26613.73
1.9899640135990338e-09,26628.195
1.990272584097354e-09,26633.68
1.990581154595674e-09,26639.56
1.9908897250939936e-09,26654.576
1.9911982955923137e-09,26666.598
1.9915068660906334e-09,26673.566
1.991815436588953e-09,26681.424
1.992124007087273e-09,26686.953
1.9924325775855928e-09,26697.674
1.992741148083913e-09,26708.766
1.993049718582233e-09,26717.93
1.9933582890805526e-09,26725.53
1.9936668595788723e-09,26730.14
1.993975430077192e-09,26740.076
1.994284000575512e-09,26756.746
1.994592571073832e-09,26767.164
1.9949011415721522e-09,26779.46
1.9952097120704715e-09,26796.635
1.9955182825687915e-09,26811.701
1.9958268530671112e-09,26827.605
1.9961354235654313e-09,26843.643
1.9964439940637514e-09,26859.865
1.996752564562071e-09,26874.125
1.9970611350603907e-09,26886.988
1.997369705558711e-09,26900.412
1.9976782760570305e-09,26918.176
1.9979868465553506e-09,26934.676
1.9982954170536702e-09,26950.45
1.9986039875519903e-09,26967.896
1.99891255805031e-09,26982.215
1.99922112854863e-09,26999.904
1.9995296990469497e-09,27021.645
1.9998382695452694e-09,27038.873
2.0001468400435895e-09,27057.639
2.000455410541909e-09,27072.914
2.0007639810402292e-09,27087.36
2.001072551538549e-09,27108.924
2.001381122036869e-09,27124.979
2.001689692535189e-09,27143.512
2.0019982630335087e-09,27160.396
2.0023068335318284e-09,27175.936
2.002615404030148e-09,27196.498
2.002923974528468e-09,27214.516
2.0032325450267882e-09,27234.146
2.0035411155251083e-09,27247.303
2.003849686023428e-09,27263.828
2.0041582565217476e-09,27278.459
2.0044668270200673e-09,27295.654
2.0047753975183874e-09,27308.785
2.0050839680167075e-09,27318.926
2.005392538515027e-09,27329.229
2.0057011090133472e-09,27340.4
2.0060096795116665e-09,27351.938
2.0063182500099866e-09,27363.19
2.0066268205083067e-09,27374.137
2.0069353910066263e-09,27390.818
2.0072439615049464e-09,27407.857
2.0075525320032665e-09,27418.775
2.0078611025015857e-09,27434.246
2.0081696729999062e-09,27450.057
2.0084782434982255e-09,27465.867
2.008786813996546e-09,27479.15
2.0090953844948657e-09,27487.273
2.0094039549931857e-09,27491.65
2.009712525491505e-09,27498.443
2.0100210959898255e-09,27507.184
2.0103296664881447e-09,27516.012
2.0106382369864652e-09,27520.348
2.010946807484785e-09,27523.97
2.011255377983105e-09,27528.23
2.0115639484814242e-09,27537.201
2.0118725189797443e-09,27536.895
2.012181089478064e-09,27535.404
2.0124896599763845e-09,27534.838
2.0127982304747037e-09,27534.58
2.013106800973024e-09,27532.191
2.0134153714713435e-09,27530.637
2.0137239419696636e-09,27524.17
2.0140325124679832e-09,27526.98
2.0143410829663037e-09,27528.635
2.014649653464623e-09,27520.814
2.014958223962943e-09,27513.248
2.0152667944612623e-09,27508.174
2.015575364959583e-09,27501.77
2.0158839354579025e-09,27495.314
2.0161925059562226e-09,27485.424
2.0165010764545423e-09,27475.63
2.0168096469528623e-09,27462.041
2.0171182174511816e-09,27452.873
2.017426787949502e-09,27441.387
2.0177353584478218e-09,27424.443
2.018043928946142e-09,27407.992
2.018352499444461e-09,27395.064
2.018661069942781e-09,27381.336
2.018969640441101e-09,27366.729
2.0192782109394213e-09,27350.71
2.0195867814377406e-09,27329.404
2.019895351936061e-09,27312.24
2.0202039224343803e-09,27297.992
2.0205124929327004e-09,27283.125
2.02082106343102e-09,27265.45
2.0211296339293406e-09,27240.893
2.02143820442766e-09,27221.973
2.0217467749259803e-09,27203.611
2.0220553454242996e-09,27182.936
2.0223639159226197e-09,27165.324
2.022672486420939e-09,27143.318
2.0229810569192594e-09,27125.6
2.023289627417579e-09,27111.494
2.0235981979158996e-09,27097.26
2.023906768414219e-09,27083.893
2.024215338912539e-09,27066.803
2.0245239094108586e-09,27052.08
2.0248324799091787e-09,27043.447
2.0251410504074988e-09,27032.453
2.0254496209058184e-09,27023.29
2.025758191404138e-09,27014.834
2.0260667619024578e-09,27004.172
2.026375332400778e-09,26995.684
2.026683902899098e-09,26985.697
2.026992473397418e-09,26973.55
2.0273010438957377e-09,26963.525
2.0276096143940574e-09,26957.617
2.0279181848923774e-09,26949.145
2.028226755390697e-09,26941.693
2.028535325889017e-09,26939.55
2.028843896387337e-09,26940.037
2.0291524668856565e-09,26937.424
2.0294610373839766e-09,26927.207
2.0297696078822967e-09,26920.613
2.0300781783806164e-09,26920.402
2.030386748878936e-09,26916.36
2.030695319377256e-09,26911.025
2.0310038898755758e-09,26907.84
2.031312460373896e-09,26904.586
2.0316210308722155e-09,26908.41
2.0319296013705356e-09,26910.996
2.0322381718688553e-09,26914.6
2.0325467423671754e-09,26916.285
2.032855312865495e-09,26921.848
2.0331638833638147e-09,26929.076
2.0334724538621348e-09,26931.92
2.033781024360455e-09,26936.252
2.0340895948587745e-09,26944.47
2.0343981653570946e-09,26951.314
2.034706735855414e-09,26957.318
2.035015306353734e-09,26965.672
2.035323876852054e-09,26973.06
2.0356324473503737e-09,26984.012
2.0359410178486938e-09,26993.922
2.0362495883470135e-09,27003.633
2.036558158845333e-09,27015.527
2.036866729343653e-09,27028.465
2.0371752998419733e-09,27042.248
2.037483870340293e-09,27060.387
2.037792440838613e-09,27074.992
2.0381010113369327e-09,27084.55
2.0384095818352524e-09,27102.008
2.0387181523335725e-09,27122.72
2.039026722831892e-09,27141.371
2.0393352933302122e-09,27153.107
2.0396438638285323e-09,27167.572
2.039952434326852e-09,27186.219
2.040261004825172e-09,27205.066
2.0405695753234913e-09,27222.443
2.0408781458218118e-09,27237.723
2.0411867163201315e-09,27257.166
2.0414952868184515e-09,27277.12
2.041803857316771e-09,27296.932
2.0421124278150913e-09,27315.014
2.0424209983134105e-09,27334.385
2.042729568811731e-09,27353.64
2.0430381393100503e-09,27365.654
2.043346709808371e-09,27382.066
2.04365528030669e-09,27402.674
2.04396385080501e-09,27421.564
2.04427242130333e-09,27439.117
2.0445809918016503e-09,27460.234
2.0448895622999696e-09,27476.875
2.0451981327982896e-09,27498.117
2.0455067032966093e-09,27511.145
2.04581527379493e-09,27524.799
2.046123844293249e-09,27540.287
2.046432414791569e-09,27552.092
2.046740985289889e-09,27563.182
2.047049555788209e-09,27578.197
2.047358126286528e-09,27593.328
2.0476666967848486e-09,27606.11
2.0479752672831683e-09,27617.266
2.0482838377814884e-09,27629.42
2.048592408279808e-09,27640.887
2.048900978778128e-09,27652.805
2.0492095492764474e-09,27658.246
2.049518119774768e-09,27665.61
2.0498266902730876e-09,27664.951
2.0501352607714076e-09,27667.115
2.050443831269727e-09,27666.648
2.050752401768047e-09,27668.072
2.0510609722663666e-09,27670.115
2.051369542764687e-09,27667.252
2.0516781132630064e-09,27670.176
2.051986683761327e-09,27671.637
2.0522952542596466e-09,27674.266
2.0526038247579662e-09,27675.268
2.052912395256286e-09,27673.916
2.0532209657546064e-09,27672.992
2.0535295362529257e-09,27674.646
2.053838106751246e-09,27670.344
2.054146677249566e-09,27668.408
2.0544552477478855e-09,27664.373
2.0547638182462047e-09,27654.896
2.0550723887445252e-09,27649.156
2.055380959242845e-09,27641.543
2.0556895297411654e-09,27631.08
2.0559981002394847e-09,27618.941
2.0563066707378047e-09,27604.906
2.0566152412361244e-09,27592.592
2.0569238117344445e-09,27577.002
2.0572323822327646e-09,27561.025
2.0575409527310847e-09,27541.94
2.057849523229404e-09,27524.57
2.058158093727724e-09,27506.998
2.0584666642260437e-09,27493.354
2.0587752347243637e-09,27470.643
2.059083805222684e-09,27448.13
2.0593923757210035e-09,27427.271
2.059700946219323e-09,27406.273
2.0600095167176432e-09,27385.822
2.060318087215963e-09,27358.346
2.060626657714283e-09,27331.865
2.0609352282126027e-09,27309.203
2.0612437987109227e-09,27285.594
2.0615523692092424e-09,27262.682
2.061860939707562e-09,27234.65
2.062169510205882e-09,27207.396
2.062478080704202e-09,27182.824
2.062786651202522e-09,27160.266
2.063095221700842e-09,27137.871
2.0634037921991617e-09,27114.969
2.0637123626974813e-09,27089.428
2.0640209331958014e-09,27064.312
2.0643295036941215e-09,27043.195
2.064638074192441e-09,27019.59
2.064946644690761e-09,26993.73
2.0652552151890805e-09,26971.771
2.0655637856874006e-09,26948.693
2.0658723561857207e-09,26923.482
2.0661809266840403e-09,26902.068
2.0664894971823604e-09,26881.123
2.06679806768068e-09,26860.256
2.0671066381789998e-09,26837.889
2.06741520867732e-09,26817.508
2.0677237791756395e-09,26802.188
2.0680323496739596e-09,26783.57
2.0683409201722797e-09,26764.482
2.068649490670599e-09,26743.28
2.068958061168919e-09,26721.992
2.0692666316672387e-09,26699.113
2.0695752021655588e-09,26677.432
2.069883772663879e-09,26660.123
2.070192343162199e-09,26641.03
2.070500913660518e-09,26623.123
2.070809484158838e-09,26606.373
2.071118054657158e-09,26591.451
2.071426625155478e-09,26578.0
2.071735195653798e-09,26562.451
2.0720437661521178e-09,26547.756
2.0723523366504374e-09,26527.953
2.072660907148757e-09,26510.023
2.072969477647077e-09,26493.469
2.0732780481453973e-09,26479.078
2.073586618643717e-09,26465.264
2.073895189142037e-09,26451.3
2.0742037596403567e-09,26434.72
2.0745123301386768e-09,26421.287
2.0748209006369964e-09,26407.664
2.075129471135316e-09,26392.35
2.075438041633636e-09,26380.85
2.075746612131956e-09,26366.068
2.076055182630276e-09,26350.973
2.0763637531285956e-09,26343.385
2.0766723236269153e-09,26332.041
2.0769808941252354e-09,26322.98
2.0772894646235554e-09,26310.824
2.077598035121875e-09,26303.898
2.0779066056201948e-09,26297.229
2.078215176118515e-09,26289.367
2.078523746616835e-09,26282.441
2.0788323171151546e-09,26273.297
2.0791408876134747e-09,26262.662
2.0794494581117944e-09,26256.96
2.079758028610114e-09,26249.365
2.080066599108434e-09,26237.629
2.080375169606754e-09,26227.32
2.080683740105074e-09,26220.1
2.0809923106033935e-09,26215.244
2.081300881101713e-09,26210.361
2.0816094516000333e-09,26205.217
2.0819180220983534e-09,26198.553
2.082226592596673e-09,26193.963
2.082535163094993e-09,26190.162
2.0828437335933128e-09,26186.168
2.0831523040916325e-09,26181.783
2.0834608745899525e-09,26173.19
2.0837694450882722e-09,26168.115
2.0840780155865923e-09,26165.455
2.0843865860849124e-09,26165.346
2.084695156583232e-09,26162.2
2.0850037270815517e-09,26160.96
2.0853122975798714e-09,26157.398
2.0856208680781915e-09,26154.676
2.0859294385765115e-09,26150.484
2.0862380090748312e-09,26151.557
2.0865465795731513e-09,26147.977
2.0868551500714705e-09,26144.008
2.0871637205697906e-09,26146.777
2.0874722910681107e-09,26146.867
2.0877808615664304e-09,26148.336
2.0880894320647505e-09,26150.113
2.08839800256307e-09,26151.107
2.0887065730613902e-09,26153.814
2.08901514355971e-09,26156.871
2.0893237140580304e-09,26156.18
2.0896322845563496e-09,26162.527
2.08994085505467e-09,26166.162
2.0902494255529894e-09,26167.32
2.09055799605131e-09,26167.44
2.090866566549629e-09,26168.531
2.0911751370479496e-09,26173.057
2.091483707546269e-09,26171.604
2.091792278044589e-09,26168.281
2.0921008485429082e-09,26173.383
2.0924094190412287e-09,26174.234
2.0927179895395484e-09,26176.578
2.0930265600378685e-09,26179.527
2.093335130536188e-09,26180.69
2.0936437010345082e-09,26183.354
2.0939522715328275e-09,26187.543
2.094260842031148e-09,26198.893
2.0945694125294676e-09,26209.586
2.0948779830277877e-09,26217.55
2.095186553526107e-09,26225.72
2.0954951240244275e-09,26230.557
2.0958036945227467e-09,26236.674
2.0961122650210672e-09,26236.309
2.0964208355193865e-09,26239.195
2.096729406017707e-09,26244.168
2.0970379765160262e-09,26249.902
2.0973465470143463e-09,26255.783
2.097655117512666e-09,26260.527
2.0979636880109865e-09,26267.973
2.0982722585093057e-09,26274.844
2.0985808290076262e-09,26278.975
2.098889399505946e-09,26283.156
2.0991979700042656e-09,26292.732
2.099506540502585e-09,26303.86
2.0998151110009053e-09,26308.848
2.100123681499225e-09,26312.992
2.1004322519975455e-09,26319.709
2.1007408224958647e-09,26324.238
2.101049392994185e-09,26324.734
2.101357963492504e-09,26321.377
2.1016665339908246e-09,26317.617
2.1019751044891442e-09,26317.479
2.1022836749874647e-09,26320.041
2.102592245485784e-09,26318.682
2.1029008159841037e-09,26312.736
2.1032093864824233e-09,26311.803
2.103517956980744e-09,26311.223
2.103826527479063e-09,26313.777
2.1041350979773836e-09,26314.91
2.1044436684757032e-09,26307.145
2.1047522389740233e-09,26299.338
2.105060809472343e-09,26292.85
2.105369379970663e-09,26285.33
2.1056779504689827e-09,26277.076
2.105986520967303e-09,26269.273
2.1062950914656225e-09,26257.678
2.1066036619639426e-09,26248.281
2.1069122324622622e-09,26241.557
2.107220802960582e-09,26239.434
2.107529373458902e-09,26232.348
2.107837943957222e-09,26221.605
2.1081465144555417e-09,26213.291
2.1084550849538614e-09,26205.582
2.1087636554521815e-09,26201.936
2.109072225950501e-09,26194.832
2.1093807964488213e-09,26184.521
2.1096893669471413e-09,26179.494
2.1099979374454606e-09,26172.426
2.1103065079437807e-09,26171.549
2.1106150784421008e-09,26171.137
2.1109236489404204e-09,26165.293
2.1112322194387405e-09,26161.543
2.11154078993706e-09,26159.65
2.11184936043538e-09,26158.893
2.1121579309337e-09,26163.123
2.1124665014320196e-09,26160.186
2.1127750719303397e-09,26159.295
2.1130836424286593e-09,26157.062
2.1133922129269794e-09,26156.58
2.113700783425299e-09,26144.393
2.1140093539236188e-09,26129.09
2.114317924421939e-09,26116.28
2.114626494920259e-09,26110.346
2.114935065418579e-09,26102.787
2.1152436359168987e-09,26095.205
2.1155522064152183e-09,26089.525
2.115860776913538e-09,26079.059
2.116169347411858e-09,26075.283
2.116477917910178e-09,26071.62
2.116786488408498e-09,26065.092
2.1170950589068175e-09,26060.89
2.117403629405137e-09,26059.803
2.1177121999034573e-09,26059.97
2.1180207704017773e-09,26060.664
2.118329340900097e-09,26062.121
2.118637911398417e-09,26064.45
2.1189464818967368e-09,26065.275
2.1192550523950564e-09,26063.443
2.1195636228933765e-09,26061.273
2.119872193391696e-09,26061.104
2.1201807638900163e-09,26062.754
2.1204893343883364e-09,26064.988
2.120797904886656e-09,26068.098
2.1211064753849757e-09,26067.846
2.121415045883296e-09,26077.055
2.1217236163816154e-09,26082.541
2.122032186879936e-09,26081.266
2.1223407573782556e-09,26079.84
2.1226493278765757e-09,26076.963
2.122957898374895e-09,26077.723
2.1232664688732154e-09,26079.064
2.123575039371535e-09,26073.7
2.123883609869855e-09,26069.783
2.1241921803681744e-09,26069.043
2.1245007508664945e-09,26070.408
2.1248093213648138e-09,26076.912
2.1251178918631343e-09,26078.977
2.125426462361454e-09,26078.652
2.1257350328597744e-09,26081.361
2.1260436033580937e-09,26082.229
2.1263521738564138e-09,26085.96
2.1266607443547334e-09,26090.26
2.126969314853054e-09,26090.824
2.127277885351373e-09,26091.904
2.1275864558496933e-09,26092.412
2.1278950263480125e-09,26092.11
2.1282035968463326e-09,26097.225
2.1285121673446523e-09,26097.334
2.1288207378429728e-09,26101.629
2.129129308341292e-09,26103.848
2.1294378788396125e-09,26109.354
2.1297464493379318e-09,26114.5
